newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name,Identifiant
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,,1196
5,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7040
3,2,1.0,27.0,Polar representation,Complex Numbers,,1132
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16588
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,2760
2,3,1.0,75.0,Simple graph,Graph Theory,,403
3,4,1.0,356.0,Trapezoidal rule,Numerical Methods,,12963
3,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",13686
3,2,1.0,24.0,Imaginary part,Complex Numbers,,1588
1,3,1.0,35.0,Sample space,Probability ,,15779
5,3,1.0,202.0,Linear differential equation,Differential Equations,,21738
3,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",11183
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,10988
5,4,1.0,17.0,Quadrilaterals,Fundamental Mathematics,,1188
3,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,21862
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",11132
4,1,1.0,69.0,Orthogonal projection,Analytic Geometry,,12823
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",438
1,4,1.0,299.0,Arithmetic sequence,Discrete Mathematics,Recursivity,21297
5,4,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,14066
3,1,1.0,26.0,Conjugate number,Complex Numbers,,8708
4,3,1.0,269.0,Polynomial interpolation,Numerical Methods,,15284
3,2,1.0,23.0,Real part,Complex Numbers,,902
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,3946
3,3,1.0,19.0,Geometric transformations,Fundamental Mathematics,,14753
1,3,1.0,265.0,First order,Differentiation,,17507
4,2,1.0,85.0,Product rule,Differentiation,Derivatives,20619
5,2,1.0,101.0,Substitution,Integration,Integration Techniques,8497
2,1,1.0,356.0,Trapezoidal rule,Numerical Methods,,13311
3,2,1.0,23.0,Real part,Complex Numbers,,21589
1,3,1.0,35.0,Sample space,Probability ,,16609
5,3,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,11683
2,5,1.0,23.0,Real part,Complex Numbers,,20206
2,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,15157
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,21429
4,3,1.0,269.0,Polynomial interpolation,Numerical Methods,,8565
3,2,1.0,27.0,Polar representation,Complex Numbers,,21497
5,3,1.0,26.0,Conjugate number,Complex Numbers,,195
3,2,1.0,295.0,Definition,Integration,Surface Integrals,20563
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5486
4,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,6000
5,4,1.0,222.0,Bisection method,Numerical Methods,,12946
4,1,,138.0,Solution of a linear system,Linear Algebra,Linear Systems,22397
4,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5818
2,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7726
5,4,1.0,148.0,Span,Linear Algebra,Vector Spaces,3153
3,1,1.0,103.0,Direct inspection,Integration,Integration Techniques,19179
1,4,1.0,299.0,Arithmetic sequence,Discrete Mathematics,Recursivity,19822
5,3,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,1011
2,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,22667
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7030
2,2,1.0,10.0,Geometric solids,Fundamental Mathematics,,1185
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,3939
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17749
3,2,1.0,97.0,Gradient,Differentiation,Partial Differentiation,22887
4,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6814
1,2,1.0,65.0,Cross product,Analytic Geometry,,19469
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9418
4,1,,300.0,Geometric sequence,Discrete Mathematics,Recursivity,22002
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,12966
2,1,1.0,268.0,Lagrange's interpolation,Numerical Methods,,17932
5,3,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,20990
1,1,1.0,222.0,Bisection method,Numerical Methods,,15347
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,19839
3,3,1.0,305.0,Patterns,Discrete Mathematics,,16605
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,14272
2,1,1.0,25.0,Modulus of a complex number,Complex Numbers,,869
5,1,1.0,70.0,Distance,Analytic Geometry,,19734
3,2,1.0,27.0,Polar representation,Complex Numbers,,832
2,1,1.0,222.0,Bisection method,Numerical Methods,,15572
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5247
3,2,1.0,127.0,Eigenvalues,Linear Algebra,,11130
2,3,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,12026
4,5,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,21366
3,4,1.0,179.0,Feasible set,Optimization,Nonlinear Optimization,16849
3,1,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,7710
1,3,1.0,265.0,First order,Differentiation,Partial Differentiation,22830
2,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,1447
1,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,17851
4,3,1.0,36.0,Event,Probability ,,3187
3,4,1.0,86.0,Exponential rule,Differentiation,Derivatives,1958
4,3,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,6999
3,2,1.0,4.0,Quadratic equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",20999
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16156
5,1,1.0,72.0,Cartesian equations of a line,Analytic Geometry,,8050
4,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,6558
4,3,1.0,137.0,Square linear system,Linear Algebra,,2575
3,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,21839
1,1,1.0,16.0,Triangles,Fundamental Mathematics,,9320
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9620
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6307
2,4,1.0,85.0,Product rule,Differentiation,Derivatives,1906
2,2,1.0,64.0,Scalar product,Analytic Geometry,,8954
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,2346
1,2,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,18992
3,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,5348
3,1,1.0,26.0,Conjugate number,Complex Numbers,,21503
4,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,8021
2,1,1.0,249.0,Fundamental theorem of Calculus,Integration,,11015
2,4,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,12275
2,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,18995
5,1,1.0,97.0,Gradient,Differentiation,,8224
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5395
5,4,1.0,355.0,Simpson's rule,Numerical Methods,,18085
3,5,1.0,265.0,First order,Differentiation,Partial Differentiation,5592
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16211
3,4,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17437
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",460
1,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,11112
4,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,17878
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14433
4,3,1.0,32.0,Principal argument,Complex Numbers,,21518
5,2,1.0,85.0,Product rule,Differentiation,Derivatives,14579
5,2,1.0,169.0,Excel solver add-in,Optimization,Linear Optimization,12819
3,4,1.0,179.0,Feasible set,Optimization,,17162
2,5,1.0,23.0,Real part,Complex Numbers,,21452
4,2,1.0,58.0,Hypothesis testing,Statistics,,3034
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4986
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,6922
1,2,,147.0,Linear combination,Linear Algebra,Vector Spaces,22421
4,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,12129
3,2,1.0,24.0,Imaginary part,Complex Numbers,,21590
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,22120
4,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7295
1,1,1.0,222.0,Bisection method,Numerical Methods,,18018
1,5,1.0,27.0,Polar representation,Complex Numbers,,11266
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,10575
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18536
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14220
5,4,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,6440
1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,16883
3,1,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,22355
1,3,1.0,45.0,Sample,Statistics,,19852
4,3,1.0,127.0,Eigenvalues,Linear Algebra,,9098
4,3,,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,22454
3,1,1.0,104.0,Trigonometric substitution,Integration,Integration Techniques,19214
2,5,1.0,265.0,First order,Differentiation,Partial Differentiation,22814
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,3488
3,3,1.0,45.0,Sample,Statistics,,2136
4,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,17021
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6867
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1308
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,20642
3,2,1.0,27.0,Polar representation,Complex Numbers,,7975
1,5,1.0,138.0,Solution of a linear system,Linear Algebra,Linear Systems,2826
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,13133
2,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,16827
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9572
5,1,1.0,68.0,Collinearity,Analytic Geometry,,10846
4,3,1.0,226.0,Two variables,Differentiation,Implicit Differentiation and Chain Rule,21356
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15829
2,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17165
3,2,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16710
2,3,1.0,1.0,Trigonometric functions,Fundamental Mathematics,,9303
3,4,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,17206
1,4,1.0,299.0,Arithmetic sequence,Discrete Mathematics,Recursivity,20224
3,1,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,7580
1,2,1.0,108.0,Cartesian coordinates,Integration,,20202
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16417
4,4,1.0,49.0,Mean,Statistics,,13550
4,1,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,12912
3,3,1.0,223.0,Newton?s method,Numerical Methods,,18437
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,21067
2,5,1.0,23.0,Real part,Complex Numbers,,21088
4,2,1.0,151.0,Basis,Linear Algebra,,8089
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3162
4,1,1.0,108.0,Cartesian coordinates,Integration,,9012
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,2663
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5104
5,4,1.0,15.0,Polygons,Fundamental Mathematics,,14749
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10681
2,2,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,23118
4,3,1.0,69.0,Orthogonal projection,Analytic Geometry,,11763
1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces,2940
1,1,1.0,222.0,Bisection method,Numerical Methods,,15682
1,1,1.0,222.0,Bisection method,Numerical Methods,,17898
3,1,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,6040
1,3,1.0,35.0,Sample space,Probability ,,1078
1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces,5302
3,3,1.0,108.0,Cartesian coordinates,Integration,Double Integration,14780
1,1,1.0,222.0,Bisection method,Numerical Methods,,15539
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,3766
1,2,1.0,65.0,Cross product,Analytic Geometry,,19943
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,3594
4,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5685
3,2,1.0,27.0,Polar representation,Complex Numbers,,2357
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16574
5,4,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,22198
1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces,2423
