newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name,Identifiant
1,3,1.0,296.0,Divergence theorem,Integration,Surface Integrals,20561
2,1,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,1717
3,4,1.0,85.0,Product rule,Differentiation,Derivatives,14574
4,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,21852
3,4,1.0,30.0,Complex plane ,Complex Numbers,,11878
2,5,1.0,265.0,First order,Differentiation,Partial Differentiation,22780
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,11509
2,5,1.0,265.0,First order,Differentiation,Partial Differentiation,22809
1,3,1.0,295.0,Definition,Integration,,20287
4,1,,138.0,Solution of a linear system,Linear Algebra,Linear Systems,22309
4,2,1.0,342.0,Surjectivity of a function,Real Functions of a Single Variable,,8574
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14105
3,3,1.0,223.0,Newton?s method,Numerical Methods,,13532
3,1,,167.0,Simplex method,Optimization,Linear Optimization,22856
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,18025
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,17930
4,4,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,13936
4,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,2354
5,1,,70.0,Distance,Analytic Geometry,,21721
3,3,1.0,14.0,Platonic solids,Fundamental Mathematics,,14247
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,6886
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6243
5,1,1.0,64.0,Scalar product,Analytic Geometry,,19727
4,3,,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,22331
3,5,1.0,265.0,First order,Differentiation,Partial Differentiation,12779
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,13820
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,2655
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4869
2,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,1450
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,9943
1,3,1.0,265.0,First order,Differentiation,Partial Differentiation,22794
4,1,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17440
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,19015
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4872
5,6,1.0,23.0,Real part,Complex Numbers,,1039
1,1,1.0,85.0,Product rule,Differentiation,Derivatives,10392
3,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7519
1,5,1.0,137.0,Square linear system,Linear Algebra,,1268
3,3,1.0,223.0,Newton?s method,Numerical Methods,,15303
3,3,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,10212
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",431
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9385
1,2,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,6833
3,4,,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,22552
2,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,2425
3,3,1.0,140.0,Inconsistent system,Linear Algebra,Linear Systems,11468
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5095
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,22381
2,1,1.0,8.0,Square roots,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9889
4,4,1.0,27.0,Polar representation,Complex Numbers,,16100
5,5,1.0,56.0,Chi square distribution,Statistics,,11405
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,21109
3,1,1.0,104.0,Trigonometric substitution,Integration,Integration Techniques,9018
1,2,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,4625
5,6,1.0,26.0,Conjugate number,Complex Numbers,,21637
1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces,7436
3,2,1.0,7.0,Absolute value,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21131
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,,14652
3,1,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17295
5,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,,15052
1,4,1.0,265.0,First order,Differentiation,Partial Differentiation,3382
1,4,1.0,299.0,Arithmetic sequence,Discrete Mathematics,Recursivity,19990
2,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4883
4,1,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,11692
4,3,1.0,30.0,Complex plane ,Complex Numbers,,10070
5,6,1.0,26.0,Conjugate number,Complex Numbers,,21464
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,3206
5,4,1.0,148.0,Span,Linear Algebra,Vector Spaces,2965
3,3,1.0,137.0,Square linear system,Linear Algebra,,1508
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6872
4,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,17489
2,3,1.0,5.0,Simplify expressions,Fundamental Mathematics,,1990
4,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7764
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3742
4,3,1.0,65.0,Cross product,Analytic Geometry,,15091
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17821
5,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,22492
2,3,1.0,8.0,Square roots,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16722
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4426
1,1,1.0,231.0,Domain,Real Functions of Several Variables,"Limits, Continuity, Domain and Image",21966
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,22571
5,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,17184
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7582
2,3,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16043
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",11180
1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces,3934
4,3,1.0,351.0,Jacobi method,Numerical Methods,,8412
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,1683
5,6,1.0,23.0,Real part,Complex Numbers,,14976
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,15354
2,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7390
4,3,1.0,148.0,Span,Linear Algebra,Vector Spaces,5805
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14384
4,4,1.0,176.0,Optimal solution,Optimization,,17018
1,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,12871
1,1,1.0,341.0,Injectivity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",10953
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,4826
5,4,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,5999
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3862
1,5,1.0,24.0,Imaginary part,Complex Numbers,,8182
3,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",3290
1,4,1.0,299.0,Arithmetic sequence,Discrete Mathematics,,16502
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5399
1,1,1.0,226.0,Two variables,Differentiation,,20301
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1755
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5948
2,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,8038
2,5,1.0,23.0,Real part,Complex Numbers,,19288
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",13970
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5301
1,1,1.0,269.0,Polynomial interpolation,Numerical Methods,,13206
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14167
2,1,1.0,8.0,Square roots,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",11100
4,3,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,7144
4,3,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7793
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,11226
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,1324
3,4,1.0,269.0,Polynomial interpolation,Numerical Methods,,15170
1,5,1.0,24.0,Imaginary part,Complex Numbers,,924
2,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,4021
4,6,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21216
1,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,16828
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7842
5,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7645
3,3,1.0,137.0,Square linear system,Linear Algebra,,15859
2,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16007
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16213
3,3,1.0,139.0,Consistent system,Linear Algebra,Linear Systems,2733
4,4,,147.0,Linear combination,Linear Algebra,Vector Spaces,22214
1,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,19309
2,3,1.0,265.0,First order,Differentiation,Partial Differentiation,3434
1,2,1.0,64.0,Scalar product,Analytic Geometry,,20260
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5778
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3869
4,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7646
2,2,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,21864
3,1,1.0,191.0,Domain,Real Functions of a Single Variable,"Domain, Image and Graphics",6546
3,4,1.0,26.0,Conjugate number,Complex Numbers,,1040
3,1,1.0,166.0,Linear programming,Optimization,Linear Optimization,12289
1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17439
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,6181
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7893
2,1,1.0,295.0,Definition,Integration,Surface Integrals,20900
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4128
3,2,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,12110
4,3,1.0,65.0,Cross product,Analytic Geometry,,20408
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5249
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,6450
3,4,1.0,85.0,Product rule,Differentiation,Derivatives,10939
1,5,1.0,24.0,Imaginary part,Complex Numbers,,196
5,3,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,11962
4,3,1.0,250.0,Direct integrals ,Integration,Definite Integrals,15418
2,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,18903
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,4474
4,3,1.0,353.0,Three points rule,Numerical Methods,,17910
1,1,1.0,13.0,Polyhedrons,Fundamental Mathematics,,9389
1,2,1.0,119.0,Matrix condensation,Linear Algebra,Matrices and Determinants,1326
5,4,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,11887
3,2,1.0,75.0,Simple graph,Graph Theory,,338
5,4,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,21065
3,2,1.0,99.0,Second order,Differentiation,Partial Differentiation,23010
1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces,7452
4,1,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16315
4,3,1.0,351.0,Jacobi method,Numerical Methods,,18487
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16263
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5366
5,3,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,11884
1,1,1.0,75.0,Simple graph,Graph Theory,,15181
1,2,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,3457
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14439
3,1,,167.0,Simplex method,Optimization,Linear Optimization,23164
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,5231
4,5,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,16930
1,2,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7431
1,1,1.0,75.0,Simple graph,Graph Theory,,10424
1,1,1.0,103.0,Direct inspection,Integration,Integration Techniques,21677
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9574
3,4,1.0,85.0,Product rule,Differentiation,Derivatives,11026
1,4,1.0,265.0,First order,Differentiation,Partial Differentiation,3342
5,4,1.0,148.0,Span,Linear Algebra,Vector Spaces,6459
5,2,1.0,167.0,Simplex method,Optimization,Linear Optimization,13794
3,1,1.0,127.0,Eigenvalues,Linear Algebra,,2931
3,2,1.0,203.0,Cauchy problem,Differential Equations,,17810
1,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,4910
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14178
4,2,1.0,199.0,Integral curve,Differential Equations,,14543
3,1,1.0,223.0,Newton?s method,Numerical Methods,,18305
1,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,18911
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15991
2,1,1.0,88.0,Sum rule,Differentiation,Derivatives,710
2,2,1.0,64.0,Scalar product,Analytic Geometry,,2610
5,4,1.0,36.0,Event,Probability ,,1086
2,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21189
3,2,1.0,23.0,Real part,Complex Numbers,,10880
4,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,6507
4,3,1.0,353.0,Three points rule,Numerical Methods,,18229
2,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17253
2,3,1.0,139.0,Consistent system,Linear Algebra,,1507
4,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,7526
0,1,0.0,85.0,Product rule,Differentiation,Derivatives,23104
3,3,1.0,223.0,Newton?s method,Numerical Methods,,18094
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",443
5,5,1.0,55.0,Quantile,Statistics,,21127
4,4,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,22196
5,4,1.0,148.0,Span,Linear Algebra,Vector Spaces,5712
1,1,1.0,88.0,Sum rule,Differentiation,Derivatives,11166
3,2,,75.0,Simple graph,Graph Theory,,23215
3,1,1.0,117.0,Matrix equation,Linear Algebra,Matrices and Determinants,1651
5,4,1.0,353.0,Three points rule,Numerical Methods,,17991
5,3,1.0,64.0,Scalar product,Analytic Geometry,,9003
3,1,,167.0,Simplex method,Optimization,Linear Optimization,22341
3,2,1.0,54.0,Data type,Statistics,,21102
3,1,1.0,117.0,Matrix equation,Linear Algebra,Matrices and Determinants,19902
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,4989
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17043
2,1,1.0,268.0,Lagrange's interpolation,Numerical Methods,,15339
3,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14011
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5098
1,2,1.0,115.0,Commuting matrices,Linear Algebra,,11930
1,4,1.0,265.0,First order,Differentiation,Partial Differentiation,22771
4,3,1.0,352.0,Gauss-Seidel method,Numerical Methods,,15612
1,1,1.0,182.0,Limits,Real Functions of a Single Variable,Limits and Continuity,8517
1,1,1.0,103.0,Direct inspection,Integration,Integration Techniques,14758
3,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,5660
4,1,1.0,156.0,Linearity,Linear Algebra,,1264
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7347
1,2,1.0,119.0,Matrix condensation,Linear Algebra,Matrices and Determinants,19082
4,2,1.0,202.0,Linear differential equation,Differential Equations,,14483
5,3,1.0,182.0,Limits,Real Functions of a Single Variable,Limits and Continuity,11716
1,1,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,9956
1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces,7668
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,12161
1,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,19122
4,3,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,11802
1,1,1.0,13.0,Polyhedrons,Fundamental Mathematics,,1368
1,1,1.0,341.0,Injectivity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",8434
5,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,6750
1,5,1.0,137.0,Square linear system,Linear Algebra,,73
4,3,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7218
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,4123
5,3,1.0,359.0,Least squares method,Numerical Methods,,13287
4,3,1.0,117.0,Matrix equation,Linear Algebra,Matrices and Determinants,843
3,2,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,15004
2,1,1.0,268.0,Lagrange's interpolation,Numerical Methods,,18130
2,2,1.0,66.0,Orthogonality,Analytic Geometry,,21275
2,5,1.0,265.0,First order,Differentiation,Partial Differentiation,22906
5,4,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,19909
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,13244
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,3579
1,1,,23.0,Real part,Complex Numbers,,21728
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,3549
4,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,3770
2,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,3207
2,3,1.0,8.0,Square roots,Fundamental Mathematics,,9319
5,4,1.0,359.0,Least squares method,Numerical Methods,,13157
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,13302
2,1,1.0,268.0,Lagrange's interpolation,Numerical Methods,,13116
3,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,3461
3,1,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,4046
4,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,2367
5,3,1.0,223.0,Newton?s method,Numerical Methods,,17963
4,2,1.0,43.0,Axioms of probability,Probability ,,14827
4,3,1.0,354.0,Five points rule,Numerical Methods,,13306
4,1,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,1067
4,1,,70.0,Distance,Analytic Geometry,,22703
3,3,1.0,166.0,Linear programming,Optimization,,17265
4,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,16918
4,4,1.0,118.0,Rank,Linear Algebra,Matrices and Determinants,10590
