newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name,Identifiant
3,2,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16136
4,4,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6239
4,4,1.0,224.0,Nonlinear equation,Numerical Methods,,8614
3,2,1.0,13.0,Polyhedrons,Fundamental Mathematics,,9369
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,7656
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,,1348
1,1,1.0,16.0,Triangles,Fundamental Mathematics,,15887
3,2,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",20090
2,5,1.0,25.0,Modulus of a complex number,Complex Numbers,,21566
3,2,1.0,5.0,Simplify expressions,Fundamental Mathematics,,1786
1,1,1.0,340.0,Monotonicity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",11484
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",702
3,1,1.0,26.0,Conjugate number,Complex Numbers,,9246
3,2,1.0,27.0,Polar representation,Complex Numbers,,21625
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,,1373
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14152
2,1,1.0,103.0,Direct inspection,Integration,Integration Techniques,1562
1,2,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,3561
3,3,1.0,140.0,Inconsistent system,Linear Algebra,,2558
3,3,1.0,127.0,Eigenvalues,Linear Algebra,,2561
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5807
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7537
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",11121
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15801
5,4,1.0,15.0,Polygons,Fundamental Mathematics,,9363
3,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5755
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,9838
4,3,1.0,353.0,Three points rule,Numerical Methods,,18570
3,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",11093
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,12121
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5997
4,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18022
3,3,,157.0,Linear transformation,Linear Algebra,Linear Transformations,22581
3,3,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,16909
2,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4215
5,4,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,22600
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18176
2,4,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,10217
5,2,1.0,167.0,Simplex method,Optimization,Linear Optimization,15205
5,4,1.0,224.0,Nonlinear equation,Numerical Methods,,8610
1,2,1.0,64.0,Scalar product,Analytic Geometry,,20396
3,1,,141.0,Undetermined linear system,Linear Algebra,Linear Systems,22148
3,3,1.0,64.0,Scalar product,Analytic Geometry,,11950
3,4,1.0,85.0,Product rule,Differentiation,Derivatives,21731
2,2,1.0,64.0,Scalar product,Analytic Geometry,,12832
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,6300
3,2,1.0,146.0,Vector subspace,Linear Algebra,,9102
2,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,10515
5,4,1.0,159.0,Kernel,Linear Algebra,,2947
5,2,1.0,182.0,Limits,Real Functions of a Single Variable,Limits and Continuity,8841
3,2,1.0,249.0,Fundamental theorem of Calculus,Integration,,12643
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,5519
4,5,1.0,42.0,Counting techniques,Probability ,,14829
4,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,22647
2,1,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,14802
4,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,21816
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10172
5,4,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,7650
3,2,1.0,191.0,Domain,Real Functions of a Single Variable,"Domain, Image and Graphics",8894
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16382
2,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4144
5,4,1.0,43.0,Axioms of probability,Probability ,,15785
1,1,1.0,222.0,Bisection method,Numerical Methods,,15626
1,4,1.0,265.0,First order,Differentiation,Partial Differentiation,3353
3,2,1.0,27.0,Polar representation,Complex Numbers,,273
3,1,,176.0,Optimal solution,Optimization,Nonlinear Optimization,22490
2,3,1.0,45.0,Sample,Statistics,,2119
4,3,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,7766
5,3,1.0,202.0,Linear differential equation,Differential Equations,,8778
4,1,1.0,99.0,Second order,Differentiation,Partial Differentiation,23078
5,3,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,19917
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,5184
4,1,1.0,138.0,Solution of a linear system,Linear Algebra,Linear Systems,10362
1,1,1.0,342.0,Surjectivity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",9918
1,3,1.0,45.0,Sample,Statistics,,2154
3,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17800
4,3,1.0,354.0,Five points rule,Numerical Methods,,15693
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,17957
2,5,1.0,23.0,Real part,Complex Numbers,,872
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7643
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7542
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15961
4,4,1.0,269.0,Polynomial interpolation,Numerical Methods,,15447
2,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,2911
3,4,1.0,102.0,Integration by parts,Integration,Integration Techniques,12245
4,3,1.0,19.0,Geometric transformations,Fundamental Mathematics,,1351
1,1,1.0,222.0,Bisection method,Numerical Methods,,15281
1,2,1.0,64.0,Scalar product,Analytic Geometry,,20270
1,1,1.0,75.0,Simple graph,Graph Theory,,14930
1,4,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,2641
2,3,1.0,35.0,Sample space,Probability ,,15781
5,4,1.0,222.0,Bisection method,Numerical Methods,,8417
4,4,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,22358
2,4,1.0,140.0,Inconsistent system,Linear Algebra,Linear Systems,11071
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,3726
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16073
2,2,1.0,132.0,Characteristic polynomial,Linear Algebra,Eigenvalues and Eigenvectors,11741
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,1631
2,1,1.0,27.0,Polar representation,Complex Numbers,,21563
3,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,,1499
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,7687
3,2,1.0,27.0,Polar representation,Complex Numbers,,21586
4,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6334
4,6,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",20946
4,3,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,11737
1,5,1.0,24.0,Imaginary part,Complex Numbers,,21592
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,6425
1,2,1.0,64.0,Scalar product,Analytic Geometry,,19759
3,4,1.0,85.0,Product rule,Differentiation,Derivatives,16634
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,3986
3,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1754
1,3,1.0,45.0,Sample,Statistics,,2235
1,1,1.0,269.0,Polynomial interpolation,Numerical Methods,,18450
4,1,,202.0,Linear differential equation,Differential Equations,,21919
4,3,1.0,269.0,Polynomial interpolation,Numerical Methods,,13235
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,,9439
2,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,4169
4,4,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,301
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,,13738
1,1,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,21675
3,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14228
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6836
2,1,1.0,25.0,Modulus of a complex number,Complex Numbers,,7968
3,2,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",20698
2,2,1.0,45.0,Sample,Statistics,,2299
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,22659
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10686
4,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,15044
1,1,1.0,85.0,Product rule,Differentiation,Derivatives,20328
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",20781
5,3,1.0,202.0,Linear differential equation,Differential Equations,,21394
4,4,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,23182
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5082
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,2732
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,3602
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17710
4,4,1.0,19.0,Geometric transformations,Fundamental Mathematics,,17075
2,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14437
4,6,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21177
4,3,1.0,352.0,Gauss-Seidel method,Numerical Methods,,15290
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,10355
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6162
4,1,1.0,64.0,Scalar product,Analytic Geometry,,7616
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,4595
2,5,1.0,25.0,Modulus of a complex number,Complex Numbers,,11274
4,1,1.0,108.0,Cartesian coordinates,Integration,Double Integration,20579
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5868
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6671
4,4,1.0,9.0,Geometrical figures,Fundamental Mathematics,,9309
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3830
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,5290
1,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7826
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16327
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",803
2,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,2787
3,1,1.0,26.0,Conjugate number,Complex Numbers,,11493
3,4,1.0,269.0,Polynomial interpolation,Numerical Methods,,13268
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7577
5,4,1.0,355.0,Simpson's rule,Numerical Methods,,8566
4,3,1.0,353.0,Three points rule,Numerical Methods,,15338
1,1,1.0,182.0,Limits,Real Functions of a Single Variable,Limits and Continuity,21951
3,2,1.0,23.0,Real part,Complex Numbers,,889
3,3,1.0,85.0,Product rule,Differentiation,Derivatives,20620
4,4,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,10261
3,3,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,2310
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5802
1,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,9075
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9464
1,1,1.0,88.0,Sum rule,Differentiation,Derivatives,14553
5,3,1.0,359.0,Least squares method,Numerical Methods,,18480
3,4,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,2365
2,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,6877
4,3,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7036
2,2,1.0,45.0,Sample,Statistics,,2148
1,1,1.0,222.0,Bisection method,Numerical Methods,,13002
3,1,1.0,166.0,Linear programming,Optimization,Linear Optimization,16826
5,4,1.0,148.0,Span,Linear Algebra,Vector Spaces,5714
4,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17261
5,4,1.0,148.0,Span,Linear Algebra,Vector Spaces,3006
3,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15816
4,4,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,9071
4,3,,146.0,Vector subspace,Linear Algebra,Vector Spaces,22522
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",808
5,4,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,21040
1,5,1.0,24.0,Imaginary part,Complex Numbers,,21450
5,4,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,15079
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4507
2,2,1.0,64.0,Scalar product,Analytic Geometry,,408
5,1,1.0,72.0,Cartesian equations of a line,Analytic Geometry,,7618
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10471
1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces,7409
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16377
1,1,1.0,233.0,Limits,Real Functions of Several Variables,"Limits, Continuity, Domain and Image",22691
5,6,1.0,30.0,Complex plane ,Complex Numbers,,270
1,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,20659
5,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7192
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7280
3,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,6193
4,4,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,9135
4,3,1.0,30.0,Complex plane ,Complex Numbers,,1239
2,2,1.0,54.0,Data type,Statistics,,2169
2,1,1.0,24.0,Imaginary part,Complex Numbers,,561
3,3,1.0,108.0,Cartesian coordinates,Integration,Double Integration,20574
4,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,12087
5,2,1.0,101.0,Substitution,Integration,Integration Techniques,1737
3,1,1.0,226.0,Two variables,Differentiation,,15451
2,1,1.0,8.0,Square roots,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10661
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",11141
1,5,1.0,30.0,Complex plane ,Complex Numbers,,13416
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4585
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15936
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,,1347
3,3,,156.0,Linearity,Linear Algebra,Linear Transformations,22601
4,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7697
3,5,1.0,99.0,Second order,Differentiation,Partial Differentiation,22850
3,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7421
4,2,1.0,128.0,Eigenvectors,Linear Algebra,,2516
1,5,1.0,29.0,Nth root,Complex Numbers,,13425
3,1,1.0,166.0,Linear programming,Optimization,Linear Optimization,23166
1,2,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,3481
3,1,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,8809
2,4,1.0,139.0,Consistent system,Linear Algebra,Linear Systems,1451
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,3304
3,2,1.0,45.0,Sample,Statistics,,10923
2,1,1.0,268.0,Lagrange's interpolation,Numerical Methods,,13307
4,2,1.0,351.0,Jacobi method,Numerical Methods,,13260
5,1,1.0,97.0,Gradient,Differentiation,Partial Differentiation,22828
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,,11929
5,3,1.0,119.0,Matrix condensation,Linear Algebra,Matrices and Determinants,13945
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,5514
5,3,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,21314
5,2,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,20720
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,18009
5,3,1.0,202.0,Linear differential equation,Differential Equations,,20464
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9621
5,2,1.0,167.0,Simplex method,Optimization,Linear Optimization,21876
4,1,1.0,69.0,Orthogonal projection,Analytic Geometry,,9916
4,3,1.0,153.0,Euclidean spaces,Linear Algebra,Vector Spaces,7690
2,2,1.0,15.0,Polygons,Fundamental Mathematics,,1984
3,4,1.0,179.0,Feasible set,Optimization,Nonlinear Optimization,17552
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",3297
1,2,1.0,159.0,Kernel,Linear Algebra,,2809
3,5,1.0,265.0,First order,Differentiation,Partial Differentiation,22908
3,3,1.0,139.0,Consistent system,Linear Algebra,Linear Systems,10506
5,3,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,20731
2,3,1.0,8.0,Square roots,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16044
1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17482
3,3,1.0,20.0,Symmetry,Fundamental Mathematics,Elementary Geometry,19274
4,1,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",11140
5,3,1.0,24.0,Imaginary part,Complex Numbers,,10067
2,5,1.0,38.0,Independence,Probability ,,17836
2,1,,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,22132
5,4,1.0,353.0,Three points rule,Numerical Methods,,15634
4,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,13932
3,1,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,10040
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9808
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,6246
4,6,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1776
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6902
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15963
4,3,,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,21690
2,1,1.0,85.0,Product rule,Differentiation,Derivatives,11167
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,,2488
5,4,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,21399
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,2991
2,4,1.0,140.0,Inconsistent system,Linear Algebra,,10889
2,3,1.0,1.0,Trigonometric functions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21174
4,3,1.0,269.0,Polynomial interpolation,Numerical Methods,,17861
3,2,1.0,45.0,Sample,Statistics,,11370
2,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7548
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4575
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,16535
4,6,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21163
1,2,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7707
4,1,1.0,97.0,Gradient,Differentiation,Partial Differentiation,5602
3,2,1.0,54.0,Data type,Statistics,,11758
3,1,1.0,167.0,Simplex method,Optimization,Linear Optimization,22273
2,5,1.0,97.0,Gradient,Differentiation,Partial Differentiation,3420
1,2,1.0,64.0,Scalar product,Analytic Geometry,,21386
1,5,1.0,24.0,Imaginary part,Complex Numbers,,890
1,2,1.0,64.0,Scalar product,Analytic Geometry,,7932
1,1,1.0,103.0,Direct inspection,Integration,Integration Techniques,1553
5,2,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,15034
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4854
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",13877
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14188
1,1,1.0,88.0,Sum rule,Differentiation,Derivatives,11051
5,3,1.0,339.0,Periodicity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",11004
5,3,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,1006
5,4,1.0,17.0,Quadrilaterals,Fundamental Mathematics,,1746
2,4,1.0,284.0,Complement of a set,Discrete Mathematics,Set Theory,17624
2,2,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,16999
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,3858
3,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,4154
4,3,1.0,148.0,Span,Linear Algebra,Vector Spaces,22226
1,1,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,21912
3,4,1.0,356.0,Trapezoidal rule,Numerical Methods,,18003
3,3,1.0,223.0,Newton?s method,Numerical Methods,,18073
