newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name,Identifiant
2,4,1.0,3.0,Linear equations,Fundamental Mathematics,,568
4,4,1.0,275.0,Triple integration,Integration,Triple Integration,15776
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9609
3,1,1.0,161.0,Injective linear transformation,Linear Algebra,,1505
2,2,1.0,64.0,Scalar product,Analytic Geometry,,19740
4,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7742
4,2,1.0,99.0,Second order,Differentiation,Partial Differentiation,5423
1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,19021
3,2,1.0,27.0,Polar representation,Complex Numbers,,11272
2,3,1.0,75.0,Simple graph,Graph Theory,,7953
3,3,1.0,16.0,Triangles,Fundamental Mathematics,Elementary Geometry,13701
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18249
2,1,1.0,356.0,Trapezoidal rule,Numerical Methods,,15221
1,5,1.0,24.0,Imaginary part,Complex Numbers,,886
4,3,1.0,153.0,Euclidean spaces,Linear Algebra,Vector Spaces,2971
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16659
2,3,1.0,99.0,Second order,Differentiation,,5450
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3528
2,3,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16062
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,2765
2,5,1.0,139.0,Consistent system,Linear Algebra,Linear Systems,6265
1,1,1.0,85.0,Product rule,Differentiation,Derivatives,14577
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9552
2,5,1.0,25.0,Modulus of a complex number,Complex Numbers,,16101
3,2,1.0,45.0,Sample,Statistics,,2183
4,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,16879
4,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3017
4,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7601
5,4,1.0,353.0,Three points rule,Numerical Methods,,15314
2,1,1.0,268.0,Lagrange's interpolation,Numerical Methods,,13181
2,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,11939
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,3945
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,11527
5,2,1.0,201.0,Homogeneous equation,Differential Equations,,21362
5,4,,145.0,Vector space,Linear Algebra,Vector Spaces,22641
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,14044
3,1,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,7429
1,1,1.0,101.0,Substitution,Integration,Integration Techniques,21678
2,2,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,16400
4,2,1.0,182.0,Limits,Real Functions of a Single Variable,Limits and Continuity,8502
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4298
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6572
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5159
4,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7013
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,3510
3,2,1.0,146.0,Vector subspace,Linear Algebra,,2313
3,3,1.0,224.0,Nonlinear equation,Numerical Methods,,13514
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21195
1,1,1.0,200.0,Separable variables equation,Differential Equations,,15655
3,3,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,12016
2,1,1.0,103.0,Direct inspection,Integration,Integration Techniques,7566
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16376
1,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,17849
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10165
5,4,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,1009
3,2,1.0,45.0,Sample,Statistics,,2114
3,1,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,3224
1,1,1.0,78.0,Path,Graph Theory,,19388
1,3,1.0,295.0,Definition,Integration,Surface Integrals,20890
4,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,12432
1,5,1.0,137.0,Square linear system,Linear Algebra,,2506
3,2,1.0,80.0,Planar graph,Graph Theory,,18692
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,4536
1,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,12918
4,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4953
2,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16065
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9611
3,1,1.0,167.0,Simplex method,Optimization,Linear Optimization,8036
1,3,1.0,49.0,Mean,Statistics,,2188
4,3,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,6552
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6911
2,1,1.0,268.0,Lagrange's interpolation,Numerical Methods,,18240
4,3,1.0,153.0,Euclidean spaces,Linear Algebra,Vector Spaces,2960
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,,9377
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4072
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,9961
3,2,1.0,99.0,Second order,Differentiation,Partial Differentiation,22997
3,2,1.0,49.0,Mean,Statistics,,10903
2,5,1.0,33.0,Operations with complex numbers,Complex Numbers,,21558
3,4,1.0,26.0,Conjugate number,Complex Numbers,,797
4,3,1.0,351.0,Jacobi method,Numerical Methods,,13131
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18338
1,3,1.0,35.0,Sample space,Probability ,,721
5,6,1.0,23.0,Real part,Complex Numbers,,1231
2,1,1.0,24.0,Imaginary part,Complex Numbers,,1101
3,3,1.0,14.0,Platonic solids,Fundamental Mathematics,,15880
3,3,1.0,223.0,Newton?s method,Numerical Methods,,18169
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,3251
2,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,11908
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18137
3,1,1.0,117.0,Matrix equation,Linear Algebra,Matrices and Determinants,12314
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4049
3,2,1.0,38.0,Independence,Probability ,,11396
2,2,1.0,15.0,Polygons,Fundamental Mathematics,,7628
5,2,,140.0,Inconsistent system,Linear Algebra,Linear Systems,22161
2,1,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,10054
2,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,2890
4,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5646
2,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,3673
4,1,1.0,191.0,Domain,Real Functions of a Single Variable,"Domain, Image and Graphics",12349
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",19697
4,3,1.0,354.0,Five points rule,Numerical Methods,,15237
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4564
1,1,1.0,101.0,Substitution,Integration,Integration Techniques,21682
1,3,1.0,265.0,First order,Differentiation,Partial Differentiation,22897
4,4,1.0,269.0,Polynomial interpolation,Numerical Methods,,13290
2,5,1.0,24.0,Imaginary part,Complex Numbers,,1100
4,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,5958
5,3,1.0,339.0,Periodicity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",2417
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5468
1,1,1.0,225.0,One variable,Differentiation,Implicit Differentiation and Chain Rule,20320
2,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,6312
2,5,1.0,33.0,Operations with complex numbers,Complex Numbers,,11972
4,4,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,9077
1,4,1.0,265.0,First order,Differentiation,Partial Differentiation,3411
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,,9356
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,14924
3,2,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",20924
2,1,1.0,8.0,Square roots,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14385
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10167
4,1,,138.0,Solution of a linear system,Linear Algebra,Linear Systems,22165
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,4867
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,1463
4,2,1.0,166.0,Linear programming,Optimization,Linear Optimization,18987
3,4,1.0,85.0,Product rule,Differentiation,Derivatives,11161
3,2,1.0,319.0,Solution range,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21208
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,12326
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,,14460
5,5,1.0,55.0,Quantile,Statistics,,11435
3,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,5389
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,10646
2,4,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,1315
3,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17171
4,1,1.0,138.0,Solution of a linear system,Linear Algebra,Linear Systems,2823
4,2,1.0,353.0,Three points rule,Numerical Methods,,12961
3,5,1.0,265.0,First order,Differentiation,Partial Differentiation,8125
4,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,6441
3,3,1.0,223.0,Newton?s method,Numerical Methods,,17868
4,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,10587
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4859
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,20689
3,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9387
2,5,1.0,24.0,Imaginary part,Complex Numbers,,21449
1,2,1.0,109.0,Polar coordinates,Integration,,8041
3,2,1.0,45.0,Sample,Statistics,,2161
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,6684
3,1,1.0,117.0,Matrix equation,Linear Algebra,Matrices and Determinants,14922
2,1,1.0,268.0,Lagrange's interpolation,Numerical Methods,,15342
1,5,1.0,30.0,Complex plane ,Complex Numbers,,11857
4,3,1.0,14.0,Platonic solids,Fundamental Mathematics,,1392
1,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,13753
5,3,1.0,182.0,Limits,Real Functions of a Single Variable,Limits and Continuity,16681
3,4,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17102
5,6,1.0,30.0,Complex plane ,Complex Numbers,,8764
5,4,1.0,224.0,Nonlinear equation,Numerical Methods,,8602
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7002
3,2,1.0,27.0,Polar representation,Complex Numbers,,19284
4,1,1.0,202.0,Linear differential equation,Differential Equations,,20527
1,4,1.0,99.0,Second order,Differentiation,Partial Differentiation,5741
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16663
2,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,22662
3,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,5128
3,1,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,19904
2,1,1.0,222.0,Bisection method,Numerical Methods,,18080
3,4,1.0,85.0,Product rule,Differentiation,Derivatives,12799
1,1,1.0,103.0,Direct inspection,Integration,Integration Techniques,11598
4,2,1.0,182.0,Limits,Real Functions of a Single Variable,,8733
2,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,18964
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16279
4,1,1.0,380.0,Euler's method,Differential Equations,,22726
3,2,1.0,80.0,Planar graph,Graph Theory,,23213
4,4,1.0,224.0,Nonlinear equation,Numerical Methods,,17971
1,1,1.0,222.0,Bisection method,Numerical Methods,,15528
5,4,1.0,148.0,Span,Linear Algebra,Vector Spaces,2970
4,3,1.0,351.0,Jacobi method,Numerical Methods,,15495
4,4,1.0,49.0,Mean,Statistics,,2068
5,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,21381
1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces,2919
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,10215
4,4,1.0,224.0,Nonlinear equation,Numerical Methods,,18049
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,5560
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4658
1,1,1.0,231.0,Domain,Real Functions of Several Variables,,7885
4,2,1.0,337.0,Trigonometric functions,Real Functions of a Single Variable,,8572
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,4286
3,3,1.0,108.0,Cartesian coordinates,Integration,Double Integration,20572
3,1,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17077
4,1,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,11639
2,1,1.0,101.0,Substitution,Integration,Integration Techniques,9677
3,2,1.0,27.0,Polar representation,Complex Numbers,,21499
2,1,1.0,8.0,Square roots,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17736
3,3,1.0,224.0,Nonlinear equation,Numerical Methods,,15569
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17048
5,4,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,21398
4,3,1.0,153.0,Euclidean spaces,Linear Algebra,Vector Spaces,5751
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6317
1,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,6908
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7203
4,1,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17769
4,4,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6398
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,9933
3,2,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,9140
2,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,20656
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,5652
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4425
5,4,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,21320
3,1,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,7294
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,12453
5,3,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,21256
3,1,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,8695
5,1,1.0,99.0,Second order,Differentiation,Partial Differentiation,22827
1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,16897
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14025
2,2,1.0,200.0,Separable variables equation,Differential Equations,,8578
2,2,1.0,108.0,Cartesian coordinates,Integration,,20203
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17792
5,6,1.0,26.0,Conjugate number,Complex Numbers,,21561
5,3,1.0,223.0,Newton?s method,Numerical Methods,,13122
3,3,,156.0,Linearity,Linear Algebra,Linear Transformations,22579
4,6,1.0,7.0,Absolute value,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21968
4,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,17008
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,2893
2,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3520
1,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7815
2,1,1.0,85.0,Product rule,Differentiation,Derivatives,14589
5,2,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,12339
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,8019
1,1,1.0,16.0,Triangles,Fundamental Mathematics,,10116
4,2,1.0,49.0,Mean,Statistics,,3035
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15962
5,4,1.0,359.0,Least squares method,Numerical Methods,,17950
2,4,1.0,3.0,Linear equations,Fundamental Mathematics,,20186
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5330
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14497
5,2,1.0,182.0,Limits,Real Functions of a Single Variable,,8943
1,1,1.0,222.0,Bisection method,Numerical Methods,,18473
5,4,1.0,306.0,Surface area,Fundamental Mathematics,,10477
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10176
3,1,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,7850
2,5,1.0,33.0,Operations with complex numbers,Complex Numbers,,11285
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6828
5,1,1.0,64.0,Scalar product,Analytic Geometry,,1540
3,4,1.0,179.0,Feasible set,Optimization,Nonlinear Optimization,17457
4,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,8160
4,1,1.0,199.0,Integral curve,Differential Equations,,22872
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7442
5,1,1.0,72.0,Cartesian equations of a line,Analytic Geometry,,21941
1,1,1.0,222.0,Bisection method,Numerical Methods,,13512
2,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21126
1,3,1.0,45.0,Sample,Statistics,,2128
4,2,1.0,351.0,Jacobi method,Numerical Methods,,18244
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,22598
3,4,1.0,25.0,Modulus of a complex number,Complex Numbers,,9251
3,1,1.0,223.0,Newton?s method,Numerical Methods,,13525
1,3,1.0,99.0,Second order,Differentiation,Partial Differentiation,20323
4,2,1.0,167.0,Simplex method,Optimization,Linear Optimization,13785
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4553
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7552
4,3,1.0,65.0,Cross product,Analytic Geometry,,8958
4,4,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,6964
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3919
3,2,1.0,27.0,Polar representation,Complex Numbers,,833
1,3,1.0,45.0,Sample,Statistics,,2049
3,1,1.0,166.0,Linear programming,Optimization,,17240
4,3,1.0,103.0,Direct inspection,Integration,Integration Techniques,12040
2,4,1.0,85.0,Product rule,Differentiation,Derivatives,13345
3,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,22485
2,1,1.0,191.0,Domain,Real Functions of a Single Variable,"Domain, Image and Graphics",6512
1,3,1.0,45.0,Sample,Statistics,,2252
3,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9573
3,2,1.0,99.0,Second order,Differentiation,Partial Differentiation,23042
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,15652
2,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,16443
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16083
2,5,1.0,137.0,Square linear system,Linear Algebra,,9086
