newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name,Identifiant
1,4,1.0,299.0,Arithmetic sequence,Discrete Mathematics,,16603
1,3,1.0,45.0,Sample,Statistics,,2288
3,3,1.0,81.0,Tree,Graph Theory,,13481
5,4,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,7246
2,4,1.0,300.0,Geometric sequence,Discrete Mathematics,,16499
5,2,1.0,103.0,Direct inspection,Integration,Integration Techniques,21657
4,3,1.0,148.0,Span,Linear Algebra,Vector Spaces,7677
4,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4080
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5220
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4576
4,4,1.0,58.0,Hypothesis testing,Statistics,,11430
4,2,1.0,351.0,Jacobi method,Numerical Methods,,13186
5,4,1.0,21.0,Regular polygon,Fundamental Mathematics,,1350
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,3959
1,3,1.0,45.0,Sample,Statistics,,19833
4,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,13012
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3631
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,,14743
1,1,,45.0,Sample,Statistics,,23114
2,2,1.0,66.0,Orthogonality,Analytic Geometry,,12821
4,1,1.0,99.0,Second order,Differentiation,Partial Differentiation,23199
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3511
3,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7018
5,6,1.0,23.0,Real part,Complex Numbers,,13886
1,4,1.0,265.0,First order,Differentiation,Partial Differentiation,3401
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,2945
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3483
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4136
4,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18008
5,4,1.0,224.0,Nonlinear equation,Numerical Methods,,15597
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6352
4,3,1.0,148.0,Span,Linear Algebra,Vector Spaces,6345
2,1,1.0,88.0,Sum rule,Differentiation,Derivatives,1966
3,3,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,2737
5,1,,99.0,Second order,Differentiation,Partial Differentiation,23198
3,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14146
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,2031
1,2,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,11977
3,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6777
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,2974
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,21329
5,1,1.0,64.0,Scalar product,Analytic Geometry,,4178
1,1,1.0,85.0,Product rule,Differentiation,Derivatives,2023
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6690
3,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,5568
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6710
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,18069
2,1,1.0,191.0,Domain,Real Functions of a Single Variable,"Domain, Image and Graphics",9928
3,4,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,12268
1,2,1.0,64.0,Scalar product,Analytic Geometry,,19762
5,3,1.0,339.0,Periodicity of a function,Real Functions of a Single Variable,,9034
2,3,1.0,265.0,First order,Differentiation,Partial Differentiation,3404
3,3,1.0,80.0,Planar graph,Graph Theory,,19796
1,1,1.0,23.0,Real part,Complex Numbers,,23243
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,2788
5,4,1.0,222.0,Bisection method,Numerical Methods,,17913
1,1,1.0,222.0,Bisection method,Numerical Methods,,13303
4,2,1.0,183.0,Continuity,Real Functions of a Single Variable,Limits and Continuity,8936
2,1,1.0,24.0,Imaginary part,Complex Numbers,,10411
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14195
4,3,1.0,19.0,Geometric transformations,Fundamental Mathematics,,14488
2,5,1.0,139.0,Consistent system,Linear Algebra,Linear Systems,10713
3,4,1.0,85.0,Product rule,Differentiation,Derivatives,1937
3,1,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,19034
5,4,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,1998
2,1,1.0,8.0,Square roots,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9337
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,5234
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14225
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18187
3,1,1.0,167.0,Simplex method,Optimization,Linear Optimization,16825
2,1,1.0,8.0,Square roots,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15969
5,4,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,21694
3,2,1.0,202.0,Linear differential equation,Differential Equations,,14989
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,5168
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,18600
3,1,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,22098
4,2,1.0,342.0,Surjectivity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",8438
2,4,1.0,139.0,Consistent system,Linear Algebra,Linear Systems,10278
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14002
3,2,1.0,108.0,Cartesian coordinates,Integration,Double Integration,14781
3,3,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,21789
4,4,1.0,224.0,Nonlinear equation,Numerical Methods,,17958
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1603
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6319
1,4,1.0,265.0,First order,Differentiation,,4110
1,2,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,11918
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,2914
5,2,1.0,362.0,Contour map,Real Functions of Several Variables,,12281
5,3,1.0,24.0,Imaginary part,Complex Numbers,,11873
4,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4672
5,1,1.0,64.0,Scalar product,Analytic Geometry,,7622
5,4,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,6452
4,3,1.0,137.0,Square linear system,Linear Algebra,,2482
4,3,1.0,159.0,Kernel,Linear Algebra,,6013
5,2,1.0,139.0,Consistent system,Linear Algebra,Linear Systems,11638
1,1,1.0,101.0,Substitution,Integration,Integration Techniques,19229
2,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,5256
3,2,1.0,97.0,Gradient,Differentiation,Partial Differentiation,22768
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15803
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5645
3,3,1.0,72.0,Cartesian equations of a line,Analytic Geometry,,15087
4,3,1.0,353.0,Three points rule,Numerical Methods,,13536
1,1,1.0,9.0,Geometrical figures,Fundamental Mathematics,,14473
4,5,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,17455
1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17359
4,3,1.0,30.0,Complex plane ,Complex Numbers,,1118
1,3,1.0,295.0,Definition,Integration,,20289
4,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,7480
4,4,1.0,45.0,Sample,Statistics,,11432
4,1,1.0,99.0,Second order,Differentiation,Partial Differentiation,22969
5,3,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,20938
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7744
4,6,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21976
4,1,1.0,43.0,Axioms of probability,Probability ,,14831
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5115
3,4,1.0,356.0,Trapezoidal rule,Numerical Methods,,18317
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18463
2,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17125
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7045
2,1,1.0,25.0,Modulus of a complex number,Complex Numbers,,11970
3,3,1.0,16.0,Triangles,Fundamental Mathematics,,9442
5,1,1.0,64.0,Scalar product,Analytic Geometry,,8877
3,2,1.0,151.0,Basis,Linear Algebra,,1501
2,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17368
2,5,1.0,137.0,Square linear system,Linear Algebra,,8985
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,5504
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,,14747
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,828
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14359
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9810
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,13935
4,3,,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,22373
4,4,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,16973
4,2,1.0,355.0,Simpson's rule,Numerical Methods,,18583
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18156
5,3,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,22176
5,4,,148.0,Span,Linear Algebra,Vector Spaces,22526
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,,1394
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7736
4,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,8015
1,1,1.0,85.0,Product rule,Differentiation,Derivatives,1954
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,,16527
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14447
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14204
1,3,1.0,45.0,Sample,Statistics,,11376
4,4,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,7061
4,2,1.0,355.0,Simpson's rule,Numerical Methods,,15574
3,1,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,4001
2,4,1.0,284.0,Complement of a set,Discrete Mathematics,Set Theory,17854
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,7458
3,1,1.0,167.0,Simplex method,Optimization,Linear Optimization,21896
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,1626
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,5233
3,2,1.0,250.0,Direct integrals ,Integration,Definite Integrals,11615
5,3,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,14083
4,3,1.0,353.0,Three points rule,Numerical Methods,,17887
2,1,1.0,101.0,Substitution,Integration,Integration Techniques,14700
3,1,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,11035
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",13980
2,3,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21664
2,1,1.0,27.0,Polar representation,Complex Numbers,,8180
2,1,1.0,103.0,Direct inspection,Integration,Integration Techniques,9679
2,1,1.0,101.0,Substitution,Integration,Integration Techniques,14776
4,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,17226
4,3,1.0,19.0,Geometric transformations,Fundamental Mathematics,,12742
1,2,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7352
3,4,1.0,356.0,Trapezoidal rule,Numerical Methods,,17882
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17042
1,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,19294
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,7497
4,3,1.0,353.0,Three points rule,Numerical Methods,,18481
5,4,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5695
3,1,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,22646
2,1,1.0,27.0,Polar representation,Complex Numbers,,11844
2,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",694
5,3,1.0,114.0,Matrix multiplication,Linear Algebra,,7087
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3469
5,3,1.0,119.0,Matrix condensation,Linear Algebra,Matrices and Determinants,1693
2,4,1.0,108.0,Cartesian coordinates,Integration,Double Integration,20567
3,4,1.0,85.0,Product rule,Differentiation,Derivatives,10843
2,1,1.0,8.0,Square roots,Fundamental Mathematics,,13712
4,3,1.0,69.0,Orthogonal projection,Analytic Geometry,,2376
5,2,,173.0,Transportation problem,Optimization,Linear Optimization,23159
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3930
2,1,1.0,295.0,Definition,Integration,Surface Integrals,20877
2,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17272
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,9973
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6809
1,4,1.0,299.0,Arithmetic sequence,Discrete Mathematics,Recursivity,21303
2,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17151
2,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4224
3,3,1.0,81.0,Tree,Graph Theory,,21470
3,1,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,7724
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,12122
4,4,1.0,27.0,Polar representation,Complex Numbers,,21599
3,1,1.0,223.0,Newton?s method,Numerical Methods,,18405
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",17746
5,4,1.0,15.0,Polygons,Fundamental Mathematics,,14643
3,3,1.0,140.0,Inconsistent system,Linear Algebra,Linear Systems,2684
5,4,1.0,15.0,Polygons,Fundamental Mathematics,,14635
4,3,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,3712
1,1,1.0,88.0,Sum rule,Differentiation,Derivatives,20313
2,3,1.0,65.0,Cross product,Analytic Geometry,,2751
4,3,1.0,30.0,Complex plane ,Complex Numbers,,1217
3,4,1.0,26.0,Conjugate number,Complex Numbers,,20007
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,6207
4,2,1.0,351.0,Jacobi method,Numerical Methods,,8638
2,1,1.0,268.0,Lagrange's interpolation,Numerical Methods,,18065
4,3,1.0,354.0,Five points rule,Numerical Methods,,15538
4,3,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7761
4,1,1.0,112.0,x-simple region (type II),Integration,Double Integration,12297
2,1,1.0,24.0,Imaginary part,Complex Numbers,,11283
3,2,1.0,250.0,Direct integrals ,Integration,Definite Integrals,10052
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7217
1,1,1.0,85.0,Product rule,Differentiation,Derivatives,1846
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4093
5,1,1.0,97.0,Gradient,Differentiation,Partial Differentiation,22885
1,3,1.0,45.0,Sample,Statistics,,13907
4,3,1.0,29.0,Nth root,Complex Numbers,,792
1,1,1.0,340.0,Monotonicity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",10956
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4785
2,4,1.0,3.0,Linear equations,Fundamental Mathematics,,9352
1,1,1.0,341.0,Injectivity of a function,Real Functions of a Single Variable,,8816
4,3,1.0,26.0,Conjugate number,Complex Numbers,,21444
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,,9390
3,1,1.0,26.0,Conjugate number,Complex Numbers,,13849
2,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,6235
4,2,1.0,351.0,Jacobi method,Numerical Methods,,12999
3,4,1.0,179.0,Feasible set,Optimization,Nonlinear Optimization,17316
4,4,1.0,31.0,Trigonometric form,Complex Numbers,,9269
1,2,1.0,156.0,Linearity,Linear Algebra,,9477
4,3,1.0,352.0,Gauss-Seidel method,Numerical Methods,,17974
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,11458
4,3,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,7017
5,1,1.0,97.0,Gradient,Differentiation,Partial Differentiation,23020
2,1,1.0,222.0,Bisection method,Numerical Methods,,18047
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,857
4,3,1.0,353.0,Three points rule,Numerical Methods,,15642
