newLevel,algorithmLevel,checked,keyword_id,keyword_name,topic_name,subtopic_name,Identifiant
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4856
3,1,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,6704
4,4,1.0,31.0,Trigonometric form,Complex Numbers,,1246
3,1,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,4543
5,5,1.0,55.0,Quantile,Statistics,,10992
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16288
5,4,1.0,224.0,Nonlinear equation,Numerical Methods,,8673
2,2,1.0,66.0,Orthogonality,Analytic Geometry,,20413
3,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9767
2,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3262
2,2,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,17099
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10460
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4803
3,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1163
1,1,1.0,85.0,Product rule,Differentiation,Derivatives,1884
2,4,,176.0,Optimal solution,Optimization,Nonlinear Optimization,21892
1,1,1.0,222.0,Bisection method,Numerical Methods,,13289
1,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,4527
4,5,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,16905
1,5,1.0,24.0,Imaginary part,Complex Numbers,,21604
3,4,1.0,179.0,Feasible set,Optimization,Nonlinear Optimization,17140
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5639
3,3,1.0,85.0,Product rule,Differentiation,Derivatives,23094
3,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,3216
4,3,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,16467
1,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,18846
3,3,1.0,224.0,Nonlinear equation,Numerical Methods,,15277
1,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7517
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,3633
2,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,16865
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4820
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,1726
2,4,,176.0,Optimal solution,Optimization,Nonlinear Optimization,21883
4,3,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7146
2,4,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,2529
2,2,1.0,200.0,Separable variables equation,Differential Equations,,18294
1,2,1.0,65.0,Cross product,Analytic Geometry,,8394
2,4,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,10504
2,4,1.0,85.0,Product rule,Differentiation,Derivatives,3285
1,2,1.0,64.0,Scalar product,Analytic Geometry,,20759
3,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,17962
2,1,1.0,191.0,Domain,Real Functions of a Single Variable,,8819
3,3,1.0,127.0,Eigenvalues,Linear Algebra,,1439
3,4,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17216
1,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,10523
1,2,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,9762
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15919
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,,14627
1,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,20768
2,2,1.0,268.0,Lagrange's interpolation,Numerical Methods,,18485
3,3,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,10656
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10762
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4106
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3055
1,1,1.0,222.0,Bisection method,Numerical Methods,,15514
2,3,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,18905
4,3,1.0,148.0,Span,Linear Algebra,Vector Spaces,2976
2,1,1.0,88.0,Sum rule,Differentiation,Derivatives,14532
3,2,1.0,99.0,Second order,Differentiation,Partial Differentiation,22963
2,4,1.0,265.0,First order,Differentiation,Partial Differentiation,3339
4,5,1.0,42.0,Counting techniques,Probability ,,230
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4955
2,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4980
2,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,4432
1,5,1.0,24.0,Imaginary part,Complex Numbers,,11670
3,2,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,9195
1,1,1.0,78.0,Path,Graph Theory,,21473
3,3,1.0,137.0,Square linear system,Linear Algebra,,1803
1,1,1.0,322.0,Trace of a matrix,Linear Algebra,Eigenvalues and Eigenvectors,12206
4,3,1.0,65.0,Cross product,Analytic Geometry,,10998
4,6,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",20093
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,2669
2,5,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,1286
2,5,1.0,139.0,Consistent system,Linear Algebra,Linear Systems,2029
3,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,8605
2,1,1.0,85.0,Product rule,Differentiation,Derivatives,1953
2,4,1.0,299.0,Arithmetic sequence,Discrete Mathematics,Recursivity,20556
4,1,,73.0,Cartesian equations of a plane,Analytic Geometry,,22010
1,1,1.0,200.0,Separable variables equation,Differential Equations,,18296
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4850
2,2,1.0,64.0,Scalar product,Analytic Geometry,,16226
3,4,1.0,137.0,Square linear system,Linear Algebra,,2319
4,1,1.0,66.0,Orthogonality,Analytic Geometry,,8873
2,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,5340
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7774
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,15081
1,2,,147.0,Linear combination,Linear Algebra,Vector Spaces,22540
4,3,1.0,29.0,Nth root,Complex Numbers,,14982
2,4,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,6065
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",13695
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,12434
4,1,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,10553
2,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,4221
2,2,1.0,65.0,Cross product,Analytic Geometry,,2615
5,3,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,8807
3,1,1.0,2.0,Exponential function,Fundamental Mathematics,,15878
3,1,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,6839
4,2,1.0,151.0,Basis,Linear Algebra,Vector Spaces,6109
2,1,1.0,25.0,Modulus of a complex number,Complex Numbers,,20126
2,1,,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,22379
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4921
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,12334
3,3,,157.0,Linear transformation,Linear Algebra,Linear Transformations,22060
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16164
5,4,1.0,39.0,Bayes' Theorem,Probability ,,1025
1,5,1.0,24.0,Imaginary part,Complex Numbers,,10099
2,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,3826
1,2,1.0,64.0,Scalar product,Analytic Geometry,,19927
5,4,1.0,159.0,Kernel,Linear Algebra,,7090
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15901
3,2,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,11822
4,3,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,1614
2,4,1.0,137.0,Square linear system,Linear Algebra,,59
4,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,16941
3,2,1.0,13.0,Polyhedrons,Fundamental Mathematics,,1390
3,4,1.0,249.0,Fundamental theorem of Calculus,Integration,,15412
3,1,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,7594
1,1,1.0,341.0,Injectivity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",11485
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,3570
4,3,1.0,153.0,Euclidean spaces,Linear Algebra,Vector Spaces,6351
5,4,1.0,353.0,Three points rule,Numerical Methods,,13330
2,2,1.0,45.0,Sample,Statistics,,10926
4,4,1.0,129.0,Spectrum,Linear Algebra,Eigenvalues and Eigenvectors,11621
2,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5287
3,1,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,10700
1,1,1.0,222.0,Bisection method,Numerical Methods,,18506
4,4,1.0,114.0,Matrix multiplication,Linear Algebra,,2479
3,1,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,5906
5,4,1.0,359.0,Least squares method,Numerical Methods,,18625
2,4,1.0,101.0,Substitution,Integration,Integration Techniques,21652
2,2,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,21814
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14332
4,3,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,7700
4,4,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,18890
1,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,21204
1,1,1.0,147.0,Linear combination,Linear Algebra,Vector Spaces,11510
1,1,1.0,222.0,Bisection method,Numerical Methods,,18035
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,13813
2,3,1.0,46.0,Population,Statistics,,19834
2,3,1.0,46.0,Population,Statistics,,11412
2,4,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,2216
5,1,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,16902
2,1,1.0,356.0,Trapezoidal rule,Numerical Methods,,15320
4,4,1.0,31.0,Trigonometric form,Complex Numbers,,786
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5953
2,2,1.0,222.0,Bisection method,Numerical Methods,,8632
3,2,1.0,45.0,Sample,Statistics,,2306
4,2,1.0,88.0,Sum rule,Differentiation,Derivatives,10758
1,5,1.0,137.0,Square linear system,Linear Algebra,,17842
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",11437
5,2,1.0,201.0,Homogeneous equation,Differential Equations,,38
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9882
1,1,1.0,85.0,Product rule,Differentiation,Derivatives,11782
5,4,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,7011
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4643
5,2,1.0,85.0,Product rule,Differentiation,Derivatives,20234
3,2,1.0,24.0,Imaginary part,Complex Numbers,,1110
3,2,1.0,23.0,Real part,Complex Numbers,,913
1,2,1.0,64.0,Scalar product,Analytic Geometry,,20146
4,3,1.0,19.0,Geometric transformations,Fundamental Mathematics,,15869
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,2888
5,2,1.0,85.0,Product rule,Differentiation,,20280
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,9946
1,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,12287
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10190
2,5,1.0,35.0,Sample space,Probability ,,14807
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9873
1,1,1.0,269.0,Polynomial interpolation,Numerical Methods,,18628
5,3,1.0,119.0,Matrix condensation,Linear Algebra,Matrices and Determinants,22565
3,4,1.0,85.0,Product rule,Differentiation,Derivatives,11788
4,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,21096
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9414
3,1,1.0,182.0,Limits,Real Functions of a Single Variable,Limits and Continuity,8462
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,21039
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,,9515
3,3,1.0,305.0,Patterns,Discrete Mathematics,Recursivity,21708
1,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,4354
1,3,1.0,49.0,Mean,Statistics,,2051
4,3,1.0,65.0,Cross product,Analytic Geometry,,20387
4,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5262
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,22205
3,3,1.0,70.0,Distance,Analytic Geometry,,11560
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10491
5,3,1.0,223.0,Newton?s method,Numerical Methods,,15533
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6813
1,1,1.0,226.0,Two variables,Differentiation,Implicit Differentiation and Chain Rule,20096
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5040
1,2,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,3613
2,3,1.0,35.0,Sample space,Probability ,,14817
4,3,1.0,19.0,Geometric transformations,Fundamental Mathematics,,9366
4,3,1.0,353.0,Three points rule,Numerical Methods,,18272
3,5,1.0,42.0,Counting techniques,Probability ,,1014
4,3,1.0,353.0,Three points rule,Numerical Methods,,8555
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6635
1,1,1.0,85.0,Product rule,Differentiation,Derivatives,2206
3,3,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,17118
1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,18893
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16284
4,2,1.0,99.0,Second order,Differentiation,Partial Differentiation,3436
4,1,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16335
4,4,1.0,31.0,Trigonometric form,Complex Numbers,,20211
3,2,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",13994
2,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,12285
5,3,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,21241
5,4,1.0,115.0,Commuting matrices,Linear Algebra,Matrices and Determinants,21265
1,4,1.0,317.0,Rearranging equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15725
4,3,1.0,148.0,Span,Linear Algebra,Vector Spaces,8978
4,1,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,9073
2,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,4020
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,21122
5,3,1.0,121.0,Inverse of a matrix ,Linear Algebra,Matrices and Determinants,11681
5,4,1.0,353.0,Three points rule,Numerical Methods,,15624
3,3,1.0,139.0,Consistent system,Linear Algebra,Linear Systems,1313
3,3,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,10345
4,6,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",21212
3,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",1158
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,3725
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,,1400
2,1,1.0,356.0,Trapezoidal rule,Numerical Methods,,18633
1,1,1.0,101.0,Substitution,Integration,Integration Techniques,14740
5,4,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,12424
3,2,1.0,97.0,Gradient,Differentiation,Partial Differentiation,22983
4,3,1.0,249.0,Fundamental theorem of Calculus,Integration,Definite Integrals,12051
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16519
4,3,1.0,352.0,Gauss-Seidel method,Numerical Methods,,18399
1,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",610
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,12169
2,2,1.0,45.0,Sample,Statistics,,2251
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,5146
3,3,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,2781
2,5,1.0,139.0,Consistent system,Linear Algebra,Linear Systems,6104
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6659
1,3,1.0,166.0,Linear programming,Optimization,Linear Optimization,22290
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,10595
1,2,1.0,119.0,Matrix condensation,Linear Algebra,Matrices and Determinants,14905
2,1,1.0,268.0,Lagrange's interpolation,Numerical Methods,,15352
3,3,1.0,223.0,Newton?s method,Numerical Methods,,15551
1,1,1.0,225.0,One variable,Differentiation,Implicit Differentiation and Chain Rule,11063
3,1,1.0,191.0,Domain,Real Functions of a Single Variable,,6538
3,1,1.0,191.0,Domain,Real Functions of a Single Variable,"Domain, Image and Graphics",6574
1,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,9853
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,12172
1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,16855
5,3,1.0,341.0,Injectivity of a function,Real Functions of a Single Variable,,9032
3,2,1.0,27.0,Polar representation,Complex Numbers,,20588
4,1,1.0,64.0,Scalar product,Analytic Geometry,,4181
2,1,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",13876
5,3,1.0,339.0,Periodicity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",8437
2,1,1.0,8.0,Square roots,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16275
1,1,1.0,222.0,Bisection method,Numerical Methods,,18291
2,2,1.0,132.0,Characteristic polynomial,Linear Algebra,Eigenvalues and Eigenvectors,8165
2,2,1.0,132.0,Characteristic polynomial,Linear Algebra,Eigenvalues and Eigenvectors,3244
2,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,3175
3,1,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,10018
3,1,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,7384
1,1,1.0,151.0,Basis,Linear Algebra,Vector Spaces,3767
1,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,3789
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",13690
1,2,1.0,156.0,Linearity,Linear Algebra,,2930
1,1,1.0,85.0,Product rule,Differentiation,,5577
1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17229
2,1,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6489
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",14501
2,1,,119.0,Matrix condensation,Linear Algebra,Matrices and Determinants,22478
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,6178
3,3,1.0,137.0,Square linear system,Linear Algebra,Linear Systems,10233
2,4,1.0,5.0,Simplify expressions,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",10490
3,1,,167.0,Simplex method,Optimization,Linear Optimization,22318
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16688
1,1,1.0,322.0,Trace of a matrix,Linear Algebra,Eigenvalues and Eigenvectors,12235
1,5,1.0,29.0,Nth root,Complex Numbers,,16757
2,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",16242
3,2,1.0,200.0,Separable variables equation,Differential Equations,,14482
5,6,1.0,30.0,Complex plane ,Complex Numbers,,10094
4,2,1.0,2.0,Exponential function,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15990
2,1,1.0,25.0,Modulus of a complex number,Complex Numbers,,10409
4,2,1.0,269.0,Polynomial interpolation,Numerical Methods,,18612
3,2,1.0,146.0,Vector subspace,Linear Algebra,Vector Spaces,6158
3,1,1.0,223.0,Newton?s method,Numerical Methods,,18533
3,2,1.0,45.0,Sample,Statistics,,2067
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6634
3,3,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,12913
3,3,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,21795
3,3,1.0,176.0,Optimal solution,Optimization,Nonlinear Optimization,21808
4,4,1.0,114.0,Matrix multiplication,Linear Algebra,,2522
1,2,1.0,116.0,Matrix operations,Linear Algebra,Matrices and Determinants,14274
2,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,22350
1,1,1.0,340.0,Monotonicity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",6561
2,2,1.0,114.0,Matrix multiplication,Linear Algebra,Matrices and Determinants,992
4,1,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6115
1,3,1.0,45.0,Sample,Statistics,,10902
3,4,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,17308
3,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7823
1,1,1.0,85.0,Product rule,Differentiation,,544
2,2,1.0,222.0,Bisection method,Numerical Methods,,17901
3,2,1.0,27.0,Polar representation,Complex Numbers,,21623
1,4,1.0,3.0,Linear equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",9382
2,2,1.0,158.0,Matrix of a linear transformation,Linear Algebra,Linear Transformations,7610
3,2,1.0,127.0,Eigenvalues,Linear Algebra,Eigenvalues and Eigenvectors,12231
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,22238
5,4,,146.0,Vector subspace,Linear Algebra,Vector Spaces,22438
1,4,1.0,265.0,First order,Differentiation,Partial Differentiation,5604
1,1,1.0,342.0,Surjectivity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",18788
1,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,6130
3,1,1.0,157.0,Linear transformation,Linear Algebra,Linear Transformations,5988
1,4,1.0,4.0,Quadratic equations,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",15933
1,1,1.0,101.0,Substitution,Integration,Integration Techniques,21681
1,1,1.0,340.0,Monotonicity of a function,Real Functions of a Single Variable,"Domain, Image and Graphics",18790
2,1,1.0,356.0,Trapezoidal rule,Numerical Methods,,15518
1,2,1.0,177.0,Minimum,Optimization,Nonlinear Optimization,18892
1,1,1.0,148.0,Span,Linear Algebra,Vector Spaces,4615
3,1,1.0,161.0,Injective linear transformation,Linear Algebra,Linear Transformations,4528
2,3,1.0,78.0,Path,Graph Theory,,404
1,1,1.0,9.0,Geometrical figures,Fundamental Mathematics,Elementary Geometry,19280
1,1,1.0,85.0,Product rule,Differentiation,Derivatives,11546
2,2,1.0,156.0,Linearity,Linear Algebra,Linear Transformations,5567
2,1,1.0,101.0,Substitution,Integration,Integration Techniques,8467
3,5,1.0,99.0,Second order,Differentiation,Partial Differentiation,21349
4,3,1.0,159.0,Kernel,Linear Algebra,Linear Transformations,6764
